Quarter,State,Total_Crashes,Num_Injured,Num_Killed,Total_Vehicles_Involved,SPV,DAD,PWR,FTQ,Other_Factors,Quarter_Num,Year,Quarter_Date,Total_Casualties,Casualty_Rate,Fatality_Rate,Vehicles_per_Crash,Total_Factors,SPV_Prop,DAD_Prop,PWR_Prop,FTQ_Prop,Other_Factors_Prop,Quarter_Sin,Quarter_Cos,Severe_Crash,High_Casualty,State_Encoded,State_Adamawa,State_Akwa Ibom,State_Anambra,State_Bauchi,State_Bayelsa,State_Benue,State_Borno,State_Cross River,State_Delta,State_Ebonyi,State_Edo,State_Ekiti,State_Enugu,State_FCT,State_Gombe,State_Imo,State_Jigawa,State_Kaduna,State_Kano,State_Katsina,State_Kebbi,State_Kogi,State_Kwara,State_Lagos,State_Nasarawa,State_Niger,State_Ogun,State_Ondo,State_Osun,State_Oyo,State_Plateau,State_Rivers,State_Sokoto,State_Taraba,State_Yobe,State_Zamfara,Region,Region_Encoded,Region_North East,Region_North West,Region_South East,Region_South South,Region_South West
Q4 2020,Taraba,18,169,8,23,13,0,0,22,21,3,2022,2023-12-01,820,3.269230769230769,0.022900763358778626,1.4330708661417322,144,0.011111111111111112,0.0045871559633027525,0.0,0.02054794520547945,0.40350877192982454,-2.4492935982947064e-16,1.0,0,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,0,False,False,False,False,False
Q3 2021,Borno,105,37,23,51,0,0,0,0,0,4,2022,2023-03-01,494,5.3307692307692305,0.09836065573770492,0.056451612903225805,115,0.0,0.0,0.0,0.03211009174311927,0.5,1.0,6.123233995736766e-17,1,1,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North East,4,False,False,False,False,False
Q1 2022,Enugu,57,42,7,17,17,0,1,2,54,1,2024,2022-09-01,83,4.783783783783784,0.13559322033898305,1.0434782608695652,311,0.6363636363636364,0.0,0.0,0.0,0.625,1.0,6.123233995736766e-17,1,0,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,1,False,False,False,False,False
Q4 2021,Kano,100,355,82,265,10,0,0,1,50,2,2022,2022-06-01,160,0.9285714285714286,0.10396039603960396,1.2,21,0.6542056074766355,0.0,0.0,0.0,0.4012345679012346,-1.0,-1.0,1,0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,South South,2,False,False,False,False,False
Q1 2024,Plateau,68,244,64,70,113,0,0,0,27,1,2021,2022-06-01,406,3.0714285714285716,0.19923371647509577,1.291814946619217,35,0.23076923076923078,0.0,0.0,0.019138755980861243,0.38461538461538464,1.2246467991473532e-16,1.0,1,1,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,4,False,True,True,False,False
Q3 2021,Edo,44,250,12,90,0,0,0,78,10,1,2021,2021-06-01,189,2.4705882352941178,0.14436958614051973,1.0714285714285714,28,0.0,0.0,0.0,0.006756756756756757,0.4452054794520548,-2.4492935982947064e-16,-1.8369701987210297e-16,1,1,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,1,False,False,False,False,False
Q4 2020,Nasarawa,130,174,94,66,1,0,0,35,65,2,2023,2021-06-01,42,2.608695652173913,0.11195928753180662,1.1888888888888889,32,0.0,0.0,0.00228310502283105,0.0,0.4262948207171315,-2.4492935982947064e-16,-1.8369701987210297e-16,1,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,0,False,False,False,False,False
Q2 2023,Taraba,31,227,32,121,1,0,0,1,0,3,2021,2021-03-01,31,1.9639639639639639,0.09745127436281859,1.04,50,0.5285714285714286,0.007246376811594203,0.0,0.0,0.47560975609756095,-1.0,6.123233995736766e-17,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North Central,2,False,True,False,False,False
Q2 2023,Nasarawa,94,621,47,137,0,1,0,0,10,4,2024,2024-03-01,438,4.03030303030303,0.1111111111111111,1.125,36,0.0,0.0,0.0,0.926829268292683,0.8974358974358975,-2.4492935982947064e-16,6.123233995736766e-17,1,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,4,False,False,False,True,False
Q4 2021,Yobe,50,691,14,83,0,0,0,0,219,3,2023,2022-12-01,145,2.8214285714285716,0.13043478260869565,1.2413793103448276,40,0.0,0.0,0.008583690987124463,0.5555555555555556,0.5614035087719298,-1.0,-1.0,1,1,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,5,False,False,False,False,False
Q1 2023,Niger,25,28,26,27,0,0,0,18,13,3,2023,2022-06-01,63,1.5380434782608696,0.20754716981132076,1.5714285714285714,152,0.660377358490566,0.0,0.0,0.016304347826086956,0.45454545454545453,-1.0,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,0,False,False,False,False,False
Q1 2024,Ogun,80,433,4,221,8,0,0,0,50,4,2021,2021-12-01,587,2.0,0.12290502793296089,1.63,178,0.5833333333333334,0.0,0.0,0.6136363636363636,0.7573529411764706,1.2246467991473532e-16,6.123233995736766e-17,1,0,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,False,False,False,False
Q3 2022,Edo,63,499,100,50,31,0,0,0,14,3,2022,2021-03-01,286,46.0,0.13071895424836602,1.4615384615384615,38,0.0,0.0,0.0,0.0,0.6944444444444444,-1.0,1.0,1,0,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,North Central,1,True,False,False,False,True
Q1 2023,Abia,17,170,40,104,129,0,1,105,18,2,2023,2023-03-01,195,4.055555555555555,0.09174311926605505,0.7741935483870968,216,0.036585365853658534,0.0,0.0,0.7063953488372093,0.33678756476683935,1.2246467991473532e-16,-1.8369701987210297e-16,0,0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,4,False,False,False,False,False
Q4 2022,Kwara,106,759,20,58,33,0,0,243,6,1,2022,2022-09-01,402,3.0,0.02564102564102564,0.9534883720930233,73,0.3989071038251366,0.0,0.0,0.0,0.23529411764705882,-2.4492935982947064e-16,-1.0,1,0,35,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,0,False,False,False,False,False
Q3 2021,Imo,66,76,61,89,2,0,3,0,11,4,2021,2022-03-01,333,1.9393939393939394,0.12355212355212356,1.6567164179104477,51,0.5402298850574713,0.0,0.0,0.0,0.0,1.2246467991473532e-16,6.123233995736766e-17,1,0,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,1,False,False,False,False,True
Q3 2023,Kebbi,8,376,95,34,54,0,0,1,177,2,2024,2021-09-01,313,3.207317073170732,0.06666666666666667,0.037037037037037035,31,0.2727272727272727,0.0,0.0,0.01312910284463895,0.6010928961748634,1.2246467991473532e-16,1.0,1,1,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,South West,4,False,False,True,False,True
Q2 2022,FCT,39,114,84,18,12,1,0,2,22,3,2023,2022-03-01,346,2.0098039215686274,0.11805555555555555,0.02040816326530612,39,0.0,0.0,0.0,0.0,0.42162162162162165,1.2246467991473532e-16,6.123233995736766e-17,1,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North East,5,True,True,False,False,False
Q3 2023,Kwara,145,213,14,46,0,0,0,0,160,1,2023,2022-12-01,152,4.739130434782608,0.057692307692307696,1.0454545454545454,21,0.015625,0.0,0.0,0.6875,0.0,1.2246467991473532e-16,1.0,1,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,North East,2,False,False,False,True,False
Q3 2021,Ekiti,312,46,21,51,0,0,0,24,62,3,2022,2021-12-01,124,4.018691588785047,0.20207253886010362,0.020833333333333332,328,0.0,0.0,0.0,0.0,0.23595505617977527,1.0,6.123233995736766e-17,1,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,False,False,True,False
Q4 2023,Adamawa,176,51,52,8,15,0,0,0,19,4,2023,2023-09-01,283,2.265151515151515,0.25806451612903225,1.4421052631578948,31,0.425,0.0,0.0,0.0,0.4230769230769231,1.2246467991473532e-16,-1.0,1,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,0,False,False,False,False,False
Q3 2022,Ogun,128,300,24,33,68,0,0,54,123,3,2023,2021-03-01,76,3.48,0.13002680965147453,1.1785714285714286,52,0.9,0.0,0.021739130434782608,0.5526315789473685,0.22807017543859648,1.0,1.0,1,1,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,3,False,False,False,False,False
Q2 2021,Kaduna,113,231,29,222,82,0,0,8,0,1,2022,2021-12-01,874,4.689655172413793,0.10588235294117647,1.4871794871794872,147,0.7619047619047619,0.0,0.0,0.0,0.5555555555555556,-2.4492935982947064e-16,1.0,1,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,2,False,False,False,True,False
Q3 2023,Bauchi,28,247,82,84,0,0,0,88,5,3,2021,2023-03-01,89,2.1538461538461537,0.24175824175824176,1.0769230769230769,301,0.38284518828451886,0.0,0.0,0.42857142857142855,0.3142857142857143,1.2246467991473532e-16,-1.8369701987210297e-16,1,0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,South East,4,False,False,False,False,False
Q4 2022,Oyo,127,84,23,26,0,0,0,0,9,1,2022,2023-09-01,150,5.157894736842105,0.140625,1.8333333333333333,195,0.6503496503496503,0.0,0.0,0.0,0.3684210526315789,1.2246467991473532e-16,1.0,1,0,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,North West,0,False,False,False,False,False
Q4 2020,Edo,176,235,142,135,29,0,0,1,21,2,2022,2023-09-01,448,3.707317073170732,0.17391304347826086,1.0454545454545454,44,0.0,0.0,0.13333333333333333,0.0019569471624266144,0.0,1.2246467991473532e-16,-1.0,1,1,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,True,False,False
Q4 2022,Delta,42,383,23,21,22,0,1,0,20,3,2021,2023-03-01,272,183.0,0.24444444444444444,1.2873563218390804,60,0.5151515151515151,0.0,0.0,0.8666666666666667,0.6261682242990654,-1.0,1.0,1,1,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,1,False,False,True,False,False
Q1 2023,FCT,212,76,9,35,25,0,0,0,46,1,2024,2022-03-01,612,3.5531914893617023,0.12776412776412777,1.3,137,0.20689655172413793,0.0,0.0,0.6050955414012739,0.4,1.2246467991473532e-16,-1.0,1,1,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,False,False,False,False,False
Q1 2024,Ekiti,152,100,19,50,4,0,0,0,36,1,2021,2020-12-01,417,3.654891304347826,0.15789473684210525,1.28,120,0.8,0.0,0.025,0.0,0.432258064516129,1.2246467991473532e-16,-1.0,1,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,True,False,False,False,False
Q3 2021,Ebonyi,110,514,34,28,0,0,0,124,51,1,2022,2020-12-01,176,3.6339285714285716,0.16929133858267717,1.1403508771929824,34,0.5344352617079889,0.0,0.0,0.011299435028248588,0.6875,1.0,1.0,1,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,True,True,False,False,False
Q1 2023,Kwara,19,153,15,64,39,0,0,124,57,3,2023,2024-03-01,263,2.4096385542168677,0.07291666666666667,1.0625,64,0.573394495412844,0.0,0.0,0.0,0.28493150684931506,1.2246467991473532e-16,-1.8369701987210297e-16,0,1,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,5,False,True,False,False,False
Q2 2021,Kebbi,43,889,4,63,106,0,0,38,30,1,2022,2022-06-01,373,2.036363636363636,0.11182108626198083,0.04,314,0.0,0.0,0.0,0.0,0.26666666666666666,-1.0,1.0,1,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,0,False,False,False,False,True
Q4 2021,Ondo,167,152,29,156,55,0,0,20,45,2,2022,2023-12-01,379,2.6296296296296298,0.17233560090702948,1.56875,222,0.375,0.0,0.0,0.0,0.43478260869565216,-2.4492935982947064e-16,-1.0,1,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q1 2022,FCT,31,72,34,55,0,0,0,1,39,2,2023,2021-09-01,496,4.538461538461538,0.11936339522546419,1.6666666666666667,194,0.0,0.0,0.0,0.5258620689655172,0.96,-2.4492935982947064e-16,-1.8369701987210297e-16,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,2,False,True,False,False,True
Q2 2021,Bauchi,10,686,13,18,7,0,0,2,32,3,2023,2022-12-01,86,2.3378378378378377,0.1678832116788321,1.0909090909090908,33,0.5714285714285714,0.0,0.0,0.0,0.0,1.2246467991473532e-16,6.123233995736766e-17,1,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,4,False,False,False,False,False
Q1 2022,Taraba,138,87,24,218,7,0,1,25,48,4,2021,2023-03-01,170,2.2844827586206895,0.14285714285714285,1.3218390804597702,204,0.5109489051094891,0.0,0.0,0.0,0.417910447761194,1.0,-1.0,1,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North West,1,False,True,False,True,False
Q3 2023,Benue,33,102,54,56,16,0,0,0,7,4,2021,2023-06-01,921,8.358490566037736,0.02654867256637168,1.3225806451612903,51,0.0,0.0,0.0,0.0,0.44881889763779526,-2.4492935982947064e-16,1.0,1,1,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,4,False,False,False,False,True
Q4 2022,Bauchi,15,407,51,27,1,0,3,2,13,1,2022,2024-03-01,390,2.1,0.1743119266055046,1.5604395604395604,181,0.0,0.0,0.0,0.0,0.36363636363636365,-2.4492935982947064e-16,6.123233995736766e-17,1,0,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,False,False,False,True,False
Q2 2022,Ekiti,97,251,20,68,21,1,0,0,25,2,2022,2021-09-01,165,3.466666666666667,0.11302211302211303,1.3115942028985508,45,0.009966777408637873,0.0,0.0,0.0,0.375,1.2246467991473532e-16,-1.0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,4,False,False,False,False,False
Q4 2023,Benue,279,837,45,61,1,0,0,0,8,2,2022,2020-12-01,35,1.9027777777777777,0.21176470588235294,1.0,33,0.8059701492537313,0.0,0.0,0.02564102564102564,0.36283185840707965,-1.0,-1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,0,False,False,False,True,False
Q4 2023,Abia,146,572,1,133,21,0,0,0,0,4,2022,2021-06-01,393,1.8571428571428572,0.1637239165329053,1.0666666666666667,201,0.5283018867924528,0.0,0.0,0.0,0.34108527131782945,1.2246467991473532e-16,1.0,0,1,19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,2,False,False,False,False,False
Q1 2021,Zamfara,538,535,40,72,140,0,0,0,20,3,2021,2021-09-01,65,3.7586206896551726,0.1,1.275,24,0.5333333333333333,0.0,0.0,0.0,0.5431034482758621,1.0,1.0,1,1,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,1,False,True,False,False,False
Q1 2024,Katsina,192,313,11,64,46,0,0,1,41,1,2022,2024-03-01,46,2.1674641148325358,0.11827956989247312,1.1666666666666667,163,0.8571428571428571,0.0,0.0,0.0,0.4878048780487805,-2.4492935982947064e-16,1.0,1,1,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q4 2023,Akwa Ibom,15,217,31,93,0,0,0,0,17,1,2024,2022-09-01,249,2.1379310344827585,0.04,1.3035714285714286,26,0.16071428571428573,0.006993006993006993,0.0,0.5934065934065934,0.5526315789473685,-2.4492935982947064e-16,1.0,1,0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,North West,5,True,False,False,True,False
Q4 2021,Yobe,30,219,22,26,8,1,2,99,65,3,2020,2023-03-01,239,3.9523809523809526,0.07344632768361582,1.2121212121212122,68,1.0,0.0,0.0,0.0,0.6785714285714286,-2.4492935982947064e-16,1.0,1,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,3,True,False,False,True,False
Q2 2023,Ekiti,40,363,36,146,21,0,0,0,45,1,2023,2022-12-01,1234,2.725,0.13793103448275862,1.9047619047619047,136,0.5579710144927537,0.0,0.0,0.016483516483516484,0.35294117647058826,-2.4492935982947064e-16,6.123233995736766e-17,1,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,5,False,False,False,False,False
Q3 2021,Taraba,129,116,77,113,47,0,0,4,23,4,2021,2022-03-01,25,2.9166666666666665,0.11908646003262642,1.4,61,0.625,0.0,0.0,0.5864197530864198,0.18333333333333332,1.0,-1.0,1,1,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,0,True,False,False,False,False
Q1 2023,Bauchi,57,308,217,147,41,0,0,43,64,1,2024,2020-12-01,306,1.4302788844621515,0.1726027397260274,1.612565445026178,42,0.5303867403314917,0.0,0.0,0.0,0.2534246575342466,1.0,6.123233995736766e-17,1,1,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,4,False,False,False,False,False
Q4 2020,Imo,208,148,82,33,0,0,0,0,20,1,2021,2023-03-01,36,2.9642857142857144,0.1437908496732026,1.4,53,0.7023809523809523,0.0,0.0,0.00398406374501992,0.0,1.0,-1.0,1,1,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q4 2020,Imo,143,48,9,17,0,0,0,0,6,4,2023,2023-03-01,120,4.277777777777778,0.2051792828685259,1.5593220338983051,864,0.5779816513761468,0.0,0.020833333333333332,1.0,0.18141592920353983,1.2246467991473532e-16,6.123233995736766e-17,1,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,4,False,False,False,False,True
Q1 2023,Akwa Ibom,74,810,63,51,3,0,0,72,12,1,2022,2023-12-01,17,2.9894736842105263,0.18061674008810572,0.9829059829059829,65,0.5714285714285714,0.0,0.0,0.0,0.3858695652173913,-2.4492935982947064e-16,6.123233995736766e-17,1,0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,4,False,False,True,True,False
Q2 2021,FCT,174,413,9,195,0,0,0,29,50,4,2023,2021-03-01,127,2.323529411764706,0.15942028985507245,1.3512544802867383,107,0.6086956521739131,0.0,0.0,0.019021739130434784,0.0,1.0,-1.0,1,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,3,False,False,False,False,False
Q3 2022,Abia,56,53,7,5,0,1,0,47,12,1,2023,2023-06-01,259,4.851851851851852,0.13202933985330073,1.0185185185185186,72,0.0,0.0,0.0,0.0,0.23976608187134502,-2.4492935982947064e-16,-1.0,1,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,North East,0,False,False,False,False,False
Q1 2022,Rivers,25,360,6,3,0,0,0,0,13,2,2021,2022-12-01,39,2.588235294117647,0.20408163265306123,1.1363636363636365,232,0.6210526315789474,0.0,0.0,0.0,0.18269230769230768,1.2246467991473532e-16,6.123233995736766e-17,1,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,North East,5,False,False,False,False,False
Q3 2023,Cross River,25,376,0,29,0,0,0,124,115,4,2022,2022-06-01,325,3.5,0.21333333333333335,1.2,126,0.01639344262295082,0.0,0.0,0.0,0.375,1.2246467991473532e-16,6.123233995736766e-17,1,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,2,False,False,False,False,False
Q4 2022,Sokoto,281,464,19,26,25,0,0,29,0,4,2023,2022-09-01,167,1.891304347826087,0.08948194662480377,1.0625,209,0.015151515151515152,0.012048192771084338,0.0,0.01818181818181818,0.5301204819277109,-2.4492935982947064e-16,1.0,1,0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,5,False,False,False,True,False
Q4 2022,Yobe,110,248,13,66,0,0,3,0,16,3,2022,2021-09-01,230,2.8,0.125,1.2307692307692308,129,0.0,0.0,0.005390835579514825,0.0,0.36363636363636365,1.0,-1.8369701987210297e-16,1,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,4,True,True,False,False,False
Q3 2023,Borno,87,176,16,136,81,0,4,0,195,4,2023,2023-06-01,718,6.129032258064516,0.17525773195876287,0.9411764705882353,89,0.0,0.0,0.0,0.5512048192771084,0.7916666666666666,-1.0,-1.8369701987210297e-16,1,1,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,2,False,False,False,False,False
Q4 2021,Kebbi,202,627,6,132,59,0,0,20,22,1,2020,2022-09-01,116,3.515151515151515,0.1125,1.0454545454545454,36,0.3333333333333333,0.0,0.0,0.0,0.5188679245283019,-2.4492935982947064e-16,1.0,1,0,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,5,False,False,False,False,True
Q3 2022,Kano,13,217,65,30,0,0,0,61,43,1,2023,2022-09-01,272,2.559055118110236,0.11538461538461539,1.368421052631579,27,0.6138613861386139,0.002188183807439825,0.0,0.4084507042253521,0.5,-1.0,-1.0,1,1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,North East,4,True,False,False,False,False
Q1 2021,Kebbi,37,249,2,6,128,0,0,0,18,1,2022,2021-06-01,80,2.5283018867924527,0.1,1.4574468085106382,56,0.0,0.0,0.0,0.0136986301369863,0.5666666666666667,1.2246467991473532e-16,-1.0,1,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,2,False,True,False,False,False
Q1 2022,Kogi,21,131,62,247,44,0,0,0,123,1,2021,2021-06-01,38,3.3076923076923075,0.06976744186046512,1.2525252525252526,57,0.43333333333333335,0.0,0.0,0.5,0.6190476190476191,-1.0,1.0,0,0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,5,True,True,False,False,False
Q1 2021,Benue,62,139,6,140,27,0,1,0,22,1,2021,2022-09-01,496,3.369047619047619,0.14136125654450263,1.4375,76,0.0,0.0,0.0,0.024390243902439025,0.5089285714285714,1.2246467991473532e-16,6.123233995736766e-17,1,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,South West,0,False,False,False,False,True
Q3 2022,Rivers,97,103,4,34,133,0,0,64,51,2,2024,2023-12-01,867,2.4727272727272727,0.09177215189873418,1.04,83,0.02564102564102564,0.0,0.0,0.0,0.5476190476190477,-1.0,6.123233995736766e-17,1,0,36,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,0,False,False,False,True,False
